Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Heat Dissipation Failure,No Failure,Overstrain Failure,Power Failure,Random Failures,Tool Wear Failure,Target
0,303.1700091637005,312.55094007729076,1360,56.98218434997795,193,0,0,1,0,0,0,1
0,302.81320152932835,311.1538555186635,1324,51.00012174262558,220,1,0,0,0,0,0,1
0,303.03143789105724,311.2251503128458,1373,48.09311117040537,64,1,0,0,0,0,0,1
0,302.6980470426573,310.973535281993,1355,47.56225588033217,107,1,0,0,0,0,0,1
0,303.30378818842115,312.3415226466667,1358,56.98867229122803,194,0,0,1,0,0,0,1
0,299.98239921001993,309.9066777800121,1463,59.06024325500563,172,0,0,0,1,0,0,1
0,302.6865387435272,310.4907346502644,1358,52.49003288857222,61,1,0,0,0,0,0,1
0,299.699461717947,310.45091490644353,1294,61.451453188496515,201,0,0,1,0,0,0,1
0,299.39239085632175,310.79239085632173,1371,52.01914919053966,226,0,0,0,0,0,0,1
0,299.6915638069242,309.52140356509057,1366,49.23481305119408,216,0,0,0,0,0,0,1
0,301.7685523555842,311.1830616059049,1455,48.35158115532631,209,0,0,0,0,0,0,1
0,300.2498694018778,310.99025963914966,1230,63.286495650026595,212,0,0,0,0,0,0,1
0,302.052277733021,310.052277733021,1377,48.271583400468515,169,1,0,0,0,0,0,1
0,299.80841727531583,309.32164442224075,1298,65.05430621971401,211,0,0,1,0,0,0,1
1,302.689489920511,310.792723791123,1274,55.071953621117096,24,1,0,0,0,0,0,1
0,300.3124514279704,310.13122993763994,1333,55.05002534192848,203,0,0,0,0,0,0,1
0,301.73285783228897,310.02802224318805,1270,61.67241296852769,20,1,0,0,0,0,0,1
0,297.04795735485794,308.13596801614347,1362,52.27220256442474,213,0,0,1,0,0,0,1
0,301.85042394211575,310.9796362046495,1404,46.98399883409658,207,0,0,0,0,0,0,1
0,298.0987772396574,307.7012227603426,2566,12.8,125,0,0,0,1,0,0,1
1,301.92507317422854,310.8167154494857,1310,63.109116502219614,73,0,0,0,0,0,0,1
0,301.4693264644754,310.49622983943635,1309,65.85765008920204,74,0,0,0,1,0,0,1
0,298.52772323549004,309.3051197848971,2842,5.2452069011859015,89,0,0,0,1,0,0,1
0,302.5669723836133,310.9,1333,51.02568531659173,153,1,0,0,0,0,0,1
0,301.8232790915193,310.69427694176045,2735,8.822892232958088,35,0,0,0,1,0,0,1
2,302.11380296099526,309.9934650336919,1279,57.94298672962312,147,0,0,0,0,0,0,1
0,298.25275703444225,308.03674452876714,2885,3.820996873581212,60,0,0,0,1,0,0,1
0,299.90727909445354,309.73872208853,1398,52.82822684071083,210,0,0,1,0,0,0,1
0,300.5363817353479,310.2431991630417,1415,61.152344369085384,209,0,0,0,0,0,0,1
0,300.3854875141964,311.41407955836036,2046,20.15804994321438,224,0,0,0,0,0,1,1
0,301.3069273645649,310.0330954217566,1304,59.254039472622836,43,0,0,0,0,0,0,1
0,301.7878728140791,310.5203867610765,1339,56.04657493830087,203,0,0,1,0,0,0,1
0,300.8223630110566,310.6429300725959,1388,59.08818494471691,64,0,0,0,0,0,0,1
0,300.5289506057143,310.01998648642854,2798,6.725497669999957,27,0,0,0,1,0,0,1
0,299.5576992776456,310.323858699762,2575,12.581345108353165,80,0,0,0,1,0,0,1
0,301.7714494021746,311.3076979159701,1231,65.11210714046885,168,0,0,0,0,0,0,1
0,301.68962996951245,311.0106174822156,2751,8.268642456809339,12,0,0,0,1,0,0,1
0,298.53730940044983,309.5124364668166,1384,46.3,203,0,0,0,0,0,0,1
0,301.21799979546483,309.9452939371748,1371,58.14694284884635,41,0,0,0,0,0,0,1
0,298.8179846857898,309.20593466036576,1482,39.43651148565763,215,0,0,0,0,0,1,1
1,300.97502040795945,310.6016194864385,1424,46.95404871609633,25,0,1,0,0,0,0,1
0,301.7315187664488,310.2315187664488,1335,49.71246581416092,68,1,0,0,0,0,0,1
0,300.0959944346309,311.0157320347472,1228,65.69599443463089,205,0,0,1,0,0,0,1
0,302.04160788367136,310.1441607883671,1325,54.47083194813283,83,1,0,0,0,0,0,1
0,299.2062189243886,308.57151763046903,1377,50.5088311768007,219,0,0,1,0,0,0,1
0,301.72315928550466,310.59228023816513,1369,53.30504298293362,88,0,0,0,0,0,0,1
0,302.00158792316216,310.131379970447,1280,59.87398851422243,20,1,0,0,0,0,0,1
0,301.1193410536368,311.0806589463632,1328,66.47007759168737,9,0,0,0,1,0,0,1
1,301.48254793386116,310.83676712083485,1298,63.29942468175594,120,0,0,0,0,0,0,1
0,299.8367049667153,309.30386368070685,1298,65.10772736141374,212,0,0,0,0,0,0,1
0,300.1522138868397,311.20201262439974,2009,21.091144452641096,218,0,0,0,0,0,1,1
0,302.1823384461239,310.45298466162836,1356,49.95870756899105,38,1,0,0,0,0,0,1
0,302.4746827091328,310.7373413545664,1350,46.36693382482703,111,1,0,0,0,0,0,1
0,299.1285773655468,308.59490432022875,1505,33.255116459185054,208,0,0,0,0,0,1,1
0,301.44502255578954,309.95237347888997,1442,42.907963910736704,210,0,0,0,0,0,0,1
0,299.60779573290796,310.46648189944165,1398,53.749663868049254,218,0,0,1,0,0,0,1
0,299.0478574863941,309.9441330211365,1367,56.31489786103027,203,0,0,1,0,0,0,1
0,298.31270148079443,308.6911577774833,1461,41.02154370331109,212,0,0,0,0,0,1,1
1,302.6732504436829,311.0039502662097,1357,52.762642989810615,102,1,0,0,0,0,0,1
0,302.6638874277592,311.02129580925305,1372,48.2487696531401,31,1,0,0,0,0,0,1
0,303.0,311.202902467014,1340,51.07546414236384,173,1,0,0,0,0,0,1
0,298.9780045797389,309.87631262433416,1373,55.716919554047,201,0,0,1,0,0,0,1
0,299.89828981838156,309.01728172372026,1311,59.11323133076527,198,0,0,0,0,0,0,1
0,303.1952171128583,311.39858687425357,1238,54.62163169411816,225,0,0,0,0,0,0,1
0,297.6874394520033,308.6278333824643,1459,58.93439889014828,207,0,0,0,0,0,0,1
1,299.4075008231646,309.690952955861,1257,69.9884526814728,112,0,0,0,1,0,0,1
0,300.4031813231077,310.60778814735676,1359,59.39941472601126,189,0,0,1,0,0,0,1
0,297.12701214746016,307.93664388718724,1259,68.86335611281275,100,0,0,0,1,0,0,1
0,301.4596816727654,310.70008377032485,1359,65.8997486890253,71,0,0,0,1,0,0,1
0,302.41956411713863,311.39105758015916,1442,59.79319109875994,170,0,0,0,1,0,0,1
0,302.30635889072545,311.40317944536275,2695,10.147319442357453,4,0,0,0,1,0,0,1
0,302.3724843593881,310.5637578203059,1309,53.88993743755257,13,1,0,0,0,0,0,1
0,297.7028861229345,308.0971138770655,2565,12.8,126,0,0,0,1,0,0,1
0,301.9985721978338,310.92473228709383,1338,65.46741480099226,196,0,0,0,0,0,0,1
0,303.2968987297077,311.43751898376615,1366,47.19054431899378,63,1,0,0,0,0,0,1
1,302.4456346837576,310.9208049548225,1364,47.52619189745458,126,1,0,0,0,0,0,1
0,301.8131306558707,310.7017517197391,1298,64.6772421277368,53,0,0,0,0,0,0,1
0,302.98246820671454,313.0094075878866,1514,36.41753179328546,208,0,0,0,0,0,1,1
0,303.0275522359336,311.3052355603247,1496,45.02866449332864,230,0,0,0,0,0,1,1
0,302.17368773728674,310.91448514618185,1447,49.73754188027981,242,0,0,0,0,0,1,1
1,299.8686255211906,309.4408936017009,1681,29.28542976272145,192,0,0,0,0,0,0,1
0,299.3843272754844,310.0710818188711,1365,57.24775758494783,203,0,0,1,0,0,0,1
0,301.0034690710109,310.69722474319127,1300,60.05810962483973,200,0,0,0,0,0,0,1
0,302.9820748259431,311.10499399478334,1307,54.83585034811376,43,1,0,0,0,0,0,1
0,303.38704465426576,312.62700807482065,1364,60.61934156998869,205,0,0,0,0,0,0,1
0,300.5985249430057,310.33284164766854,1710,29.047545467517345,194,0,0,0,0,0,0,1
1,303.40884214878713,312.6088421487872,2703,9.870737190297122,63,0,0,0,1,0,0,1
0,298.24030280612516,308.9733838010208,1870,25.061852125847047,206,0,0,0,0,0,1,1
0,302.52966450622984,310.5172258229503,1359,54.105238274110974,67,1,0,0,0,0,0,1
0,298.965920005962,309.0866600067072,1455,42.10194669548287,208,0,0,0,0,0,0,1
0,302.34105423913803,311.59053475547466,1288,68.12847209263262,140,0,0,0,0,0,0,1
0,302.33057731839585,310.71653608962504,1376,48.542907148562286,164,1,0,0,0,0,0,1
0,299.6362782625994,310.78926007897275,1376,53.67446165842783,215,0,0,1,0,0,0,1
1,300.9913156166902,309.4040908096095,1369,55.99521593930836,18,0,0,0,0,0,0,1
0,301.0665014708091,310.210959681575,1379,51.48879252463862,216,0,0,1,0,0,0,1
0,299.7534137632495,309.43887578444884,1399,42.34333423497125,221,0,0,0,0,0,0,1
1,303.0996645573154,312.0460506330201,1367,54.369075949530185,114,0,0,0,0,0,0,1
0,296.9421957337935,308.1568782935174,1289,62.146935591586605,199,0,0,1,0,0,0,1
0,301.09710030650484,311.6063610259709,1544,34.72656738184462,208,0,0,0,0,0,1,1
0,298.737667743141,309.2444138157316,1372,56.587210027919454,204,0,0,1,0,0,0,1
0,301.9525503001459,310.48115348142323,1340,52.30200042047312,62,0,0,0,0,0,0,1
0,300.39962932605056,310.40230539617653,1334,61.66401771403397,205,0,0,0,0,0,0,1
0,300.961003170078,309.2088800366974,1294,64.42509552011346,226,0,0,0,0,0,0,1
0,302.6853145316559,312.38531453165587,1473,47.54826480925197,251,0,0,0,0,0,0,1
0,300.6265946890045,309.8108761054337,1315,56.737548675936374,12,0,0,0,0,0,0,1
0,298.65705621375196,309.3745179683547,2839,5.365076490794527,86,0,0,0,1,0,0,1
0,300.17025601641075,309.5519835880164,1312,64.62053938612736,193,0,0,1,0,0,0,1
0,300.48098630165805,310.15889912847854,2734,8.833738480461609,36,0,0,0,1,0,0,1
0,302.7488198538463,311.11288536153853,1324,50.4675097000012,219,1,0,0,0,0,0,1
0,301.9261671646206,310.4261671646206,1326,55.310444188728354,84,1,0,0,0,0,0,1
0,296.4100419387653,306.65396123953843,2281,14.518519777518737,155,0,0,0,1,0,0,1
0,298.7022582236835,309.5283561804145,1359,60.74052716978801,187,0,0,1,0,0,0,1
0,297.41619424744147,308.1030052585329,1258,69.11018373037561,108,0,0,0,1,0,0,1
0,299.95478796026504,309.6709725752129,2093,18.522493646168595,208,0,0,0,0,0,1,1
0,299.87053572979175,310.0964285838334,1395,57.54821429191671,193,0,0,1,0,0,0,1
0,302.159119824997,311.0251590374834,1365,50.28303264987298,211,0,0,0,0,0,0,1
0,302.21649826509736,310.5780023132035,1333,53.05701503582257,158,1,0,0,0,0,0,1
0,302.6815066908502,310.51356176004316,1446,41.047946473198095,210,0,0,0,0,0,0,1
0,302.67390858708967,310.96859556773643,1335,52.88406094194022,165,1,0,0,0,0,0,1
0,300.04563901460745,310.56661971280005,1298,61.240735523644446,199,0,0,1,0,0,0,1
0,297.31597694895675,307.9579884744784,1314,61.147337175173874,197,0,0,1,0,0,0,1
0,297.1026822904879,308.31348697763434,2861,4.6162447933168655,146,0,0,0,1,0,0,1
0,297.5585627105205,308.3819877947287,2567,12.759006102635666,125,0,0,0,1,0,0,1
0,301.88553375428097,310.28574437428654,1339,49.7872187143253,62,1,0,0,0,0,0,1
0,298.97063529360065,308.88085294149965,1330,54.004264707498095,206,0,0,1,0,0,0,1
0,302.2968207299944,310.7956647980041,1450,44.12543416004463,210,0,0,0,0,0,0,1
0,300.3916054400642,309.92727059560195,1352,58.13566515553772,197,0,0,1,0,0,0,1
0,301.46433979004377,310.3557939722314,1613,29.927606705046202,233,0,0,0,0,0,1,1
0,298.4962495251781,309.03618021262866,1339,60.50784751239115,205,0,0,1,0,0,0,1
0,297.4506324353576,308.37341720220826,1339,60.115192123764196,206,0,0,1,0,0,0,1
1,302.4836389500838,310.23939825013974,1378,49.652750550754426,108,1,0,0,0,0,0,1
0,302.29470748832256,310.88676872080634,1376,46.822493174629145,166,1,0,0,0,0,0,1
0,299.32036473511596,309.94173485737014,1290,67.07862987774583,11,0,0,0,1,0,0,1
0,300.2789925788365,311.63888750206974,1374,47.94774413900801,221,0,0,0,0,0,0,1
0,301.46213060158703,311.812061853663,1335,57.012061853663035,191,0,0,0,0,0,0,1
0,299.7161776847764,310.5882369130352,1401,52.386271811607976,220,0,0,1,0,0,0,1
0,302.4335130766271,310.9445043588757,1376,48.91429555641067,33,1,0,0,0,0,0,1
0,299.1887373448885,309.6274295481168,1334,53.52733926479644,206,0,0,0,0,0,0,1
0,300.6982080927501,311.8,1367,57.421566672672164,191,0,0,0,0,0,0,1
0,302.45624110362985,310.9520803678766,1376,48.84863681173604,33,1,0,0,0,0,0,1
0,302.45238584896964,310.3357363203634,1376,51.80741461781534,103,1,0,0,0,0,0,1
1,302.68003332392936,310.53560739277907,1362,52.328618594794854,60,1,0,0,0,0,0,1
0,302.1381553294891,310.80683492256935,1312,53.99807734595663,7,0,0,0,0,0,0,1
0,300.1612562060958,310.4738097271408,1392,62.39371896952085,64,0,0,0,0,0,0,1
1,301.15491993249873,310.4456588830894,1383,63.942764805148954,139,0,0,0,1,0,0,1
0,300.31148328148106,309.518859674691,1378,51.048365247530626,218,0,0,1,0,0,0,1
0,303.58042098487306,312.9592266594045,1509,37.19079775197387,208,0,0,0,0,0,0,1
0,302.4361248041963,310.77709360314725,1332,52.491625587411086,156,1,0,0,0,0,0,1
0,299.2743001918521,308.5743001918521,1382,52.777606139267036,218,0,0,1,0,0,0,1
0,298.7753122433857,310.0753122433857,2748,8.417624213049569,140,0,0,0,1,0,0,1
0,302.74353144725785,311.5165249431341,1367,51.616147512082335,200,0,0,0,0,0,0,1
0,299.55009689864016,308.87104069742884,1311,59.36393023297909,198,0,0,0,0,0,0,1
0,299.3280982845488,309.21816226007377,1381,53.68429485364642,217,0,0,1,0,0,0,1
0,302.4398433173252,310.3593732693009,1342,59.65081110455972,106,1,0,0,0,0,0,1
0,297.8363262988505,308.9389308133552,1288,61.95065112862616,207,0,0,1,0,0,0,1
1,302.5115427560704,310.9115427560704,1357,56.01942402316921,100,1,0,0,0,0,0,1
0,303.2379307638474,312.6503446110779,1259,65.33241698660103,224,0,0,0,0,0,0,1
0,303.3054868229209,311.32123901910074,1307,53.71646046876282,43,1,0,0,0,0,0,1
0,301.6470530486732,310.90167929730313,1335,56.92186358912617,201,0,0,0,0,0,0,1
0,298.086687565514,309.0315792409159,1385,49.082970392205674,202,0,0,0,0,0,0,1
0,302.3185268022153,310.78883918670846,1376,47.615179297471386,165,1,0,0,0,0,0,1
0,298.1925760516606,308.4248178112615,1404,56.08588085827522,217,0,0,1,0,0,0,1
1,302.34856911193594,311.36979327078393,2647,11.757551682304015,23,0,0,0,1,0,0,1
0,302.2307271045436,310.3078186863694,1355,50.34581683634836,37,1,0,0,0,0,0,1
0,297.51887225459063,308.3264211564269,2565,12.786789421786578,126,0,0,0,1,0,0,1
0,302.66365963112764,310.9509277049021,1331,52.076391557353176,156,1,0,0,0,0,0,1
0,301.6589165176087,310.1217965730115,1378,51.8643339295651,103,0,0,0,0,0,0,1
0,303.89429917021687,312.8135175029047,1363,62.58968555254329,200,0,0,0,0,0,0,1
0,299.78406642606654,311.152060890561,1374,55.88434320134397,214,0,0,1,0,0,0,1
0,301.4661493542115,310.7033300891527,1354,57.83718073494126,195,0,0,1,0,0,0,1
0,300.3765063302967,310.5299931845543,2633,11.847393378613903,90,0,0,0,1,0,0,1
0,302.5087340651395,310.2192149433069,1329,50.652404390837006,148,1,0,0,0,0,0,1
1,302.80762690773753,311.7383045785701,1261,68.60677670832543,126,0,0,0,0,0,0,1
1,303.47425839548384,312.45148320903223,2695,10.19604477591402,66,0,0,0,1,0,0,1
0,300.85530331564496,311.01821491753844,1232,64.49436740284027,178,0,0,1,0,0,0,1
0,299.26234725310667,310.43497963374756,1372,53.493928204708894,228,0,0,1,0,0,0,1
0,300.75579007788104,311.23051906542736,1337,58.21580155762102,199,0,0,1,0,0,0,1
0,302.1559838539922,310.58758129240306,1305,57.122734407325595,43,0,0,0,0,0,0,1
0,296.1284246780169,306.7535778912315,1372,55.36359948615032,215,0,0,1,0,0,0,1
0,301.6211612873362,310.8562039540217,1715,29.655467218368702,219,0,0,0,0,0,1,1
0,301.6356055705078,311.33778954600183,1241,69.68881533748853,148,0,0,0,0,0,0,1
0,298.6172421025991,309.5260538005776,1385,46.32605380057758,203,0,0,0,0,0,1,1
1,302.73421859616843,311.16053115770103,1365,45.432921367355775,63,1,0,0,0,0,0,1
0,302.1811367105731,310.0946594956686,1356,45.42454684229239,6,1,0,0,0,0,0,1
0,300.1633852619724,310.91803115718346,1246,70.19170257216719,199,0,0,0,0,0,0,1
0,298.59420897994994,308.1231141756419,1381,53.98150865948653,217,0,0,1,0,0,0,1
0,300.757453900372,310.62872695018604,2641,11.907438749577242,15,0,0,0,1,0,0,1
0,302.25839773382575,310.4832045323485,1346,51.850631170017785,108,1,0,0,0,0,0,1
0,298.6841523894735,308.4630748421051,1299,66.73407348947335,44,0,0,0,1,0,0,1
0,299.49700336982403,309.04361823600493,1305,69.09927869219815,44,0,0,0,1,0,0,1
0,302.28658663514636,310.16865866351463,1325,57.949530219077886,87,1,0,0,0,0,0,1
0,299.4060035373476,310.49182737887827,1397,51.15146798724442,218,0,0,1,0,0,0,1
0,296.826127730926,307.88532170033227,1258,69.02967711315905,104,0,0,0,1,0,0,1
0,302.72023657988115,310.7303548698217,1345,55.56800273224745,187,1,0,0,0,0,0,1
0,302.61479521120555,310.4847497025846,1356,49.43095568104067,33,1,0,0,0,0,0,1
0,302.5313323803577,310.9313323803577,1329,54.29941243031263,101,1,0,0,0,0,0,1
0,301.25330783533394,311.3560962372781,1443,50.77386551572276,219,0,0,1,0,0,0,1
0,299.2597498057616,308.6234998940518,1414,51.95100007063215,223,0,0,1,0,0,0,1
0,298.34597591626266,308.14406025308506,1412,52.48198800187296,217,0,0,0,0,0,0,1
1,299.3606374758851,308.6112603458559,1607,33.57060339541851,228,0,0,0,0,0,1,1
0,302.6486354477277,312.4752854264287,1364,60.7239208741564,196,0,0,1,0,0,0,1
0,302.52466044024385,310.4181557704267,1325,47.588062374084664,48,1,0,0,0,0,0,1
1,302.49905949802104,310.89341648614743,1355,55.56489463654647,101,1,0,0,0,0,0,1
0,301.2213556548638,309.52195558611197,1430,48.059688415264795,232,0,0,0,0,0,0,1
0,302.70730304869346,310.98047728652006,1338,51.80491661609303,168,1,0,0,0,0,0,1
0,298.6168041773817,309.47741033933374,1337,56.48016501285803,205,0,0,1,0,0,0,1
0,299.89367336365,310.40632663635,1941,22.365584752022805,204,0,0,0,0,0,1,1
0,301.1885008900363,309.4461579884249,1298,65.39231597684974,224,0,0,0,0,0,0,1
0,301.1533436135824,311.290701083772,1369,57.58417566188462,202,0,0,1,0,0,0,1
0,301.8818068563708,310.3,1339,51.43493550138034,62,1,0,0,0,0,0,1
1,302.71472374255745,310.6265027366034,1348,51.40613239580429,5,1,0,0,0,0,0,1
0,302.47542789815964,310.90279952871174,1334,54.54914420368072,201,0,0,0,0,0,0,1
0,300.4973551976819,310.8017632015454,1259,69.40463868534025,148,0,0,0,0,0,0,1
0,301.61066979891,310.11066979891,1326,48.322702687464684,76,1,0,0,0,0,0,1
1,302.77621298510485,310.73718337318877,1347,52.26698179146817,5,1,0,0,0,0,0,1
0,301.8888530966458,309.9,1311,54.41378877051279,193,1,0,0,0,0,0,1
0,301.0361402611469,310.1316227285035,1443,61.31498912201396,151,0,0,0,1,0,0,1
0,299.6449818525686,309.36505444229414,1690,28.69093103976077,184,0,0,0,0,0,0,1
0,301.1762697780051,310.270129055243,1269,58.45489171918137,197,0,0,1,0,0,0,1
1,300.09519333687894,309.04366588485567,1368,63.31877803838143,40,0,0,0,1,0,0,1
0,300.67532091177947,310.44595813235867,1359,60.3,206,0,0,1,0,0,0,1
0,298.7482182678183,308.5586764275222,1431,60.847432368529354,20,0,0,0,0,0,0,1
0,297.90390392911644,308.56081376778485,1362,51.66699049669664,213,0,0,0,0,0,0,1
0,302.24563786523254,310.3701822472093,1264,64.23001179825576,196,0,0,0,0,0,0,1
0,300.92845246042305,311.8736401007204,1335,57.07364010072042,193,0,0,0,0,0,0,1
0,300.0873755142724,309.20214767039914,1265,65.79140931840342,80,0,0,0,0,0,0,1
0,299.6644154213411,311.1063634936734,1710,28.16103855335274,219,0,0,0,0,0,1,1
0,299.51057054618326,308.9836503034351,1314,61.81940389751901,33,0,0,0,0,0,0,1
0,298.8706652497004,309.4343693470058,1456,57.418520486527264,208,0,0,0,0,0,0,1
0,295.973096080018,306.6329944000257,1369,54.77385867996018,214,0,0,1,0,0,0,1
0,300.06253511205404,310.9638588473675,1376,49.253549861292086,221,0,0,0,0,0,0,1
0,302.4054507848138,310.7797694367121,1334,53.3027253924069,160,1,0,0,0,0,0,1
0,302.823131125905,311.07850490072394,1333,52.26775735108594,162,1,0,0,0,0,0,1
0,299.91563300420364,310.29156330042036,1374,56.975680874638,89,0,0,0,0,0,0,1
0,299.27069525451327,310.19203837486725,1377,61.417218981946846,93,0,0,0,0,0,0,1
0,302.6594548382612,312.24054516173885,1451,53.194719366948526,229,0,0,0,0,0,0,1
0,302.7927483528223,310.8801848919686,1358,52.378245058466774,33,1,0,0,0,0,0,1
0,302.4473484180232,310.44207980475676,1353,47.84721021527418,6,1,0,0,0,0,0,1
0,302.48902157140833,310.5849640476528,1359,52.31694914196531,67,1,0,0,0,0,0,1
0,303.0204080903745,311.80408179665744,1248,61.73877840761505,229,0,0,0,0,0,0,1
1,300.0229048732286,310.43198772557787,1300,66.5541902535429,107,0,0,0,0,0,0,1
1,303.4575495258433,312.4849009483133,2697,10.10693080449796,66,0,0,0,1,0,0,1
0,298.56530538001806,309.55224430401444,1383,47.52774114433964,202,0,0,0,0,0,0,1
0,304.3184986978657,313.6110894885808,1509,35.08520590677674,205,0,0,0,0,0,1,1
0,299.49717176048523,309.2224587632582,1349,59.347745766031174,203,0,0,1,0,0,0,1
1,301.54941084561574,310.78690672439217,1421,47.41726681098044,22,0,1,0,0,0,0,1
0,296.8262314582647,307.95410089574415,2850,5.00327595842933,172,0,0,0,1,0,0,1
0,301.1303813970976,311.3987348844704,1255,71.633860464804,140,0,0,0,1,0,0,1
1,302.3099274189876,310.8602903240496,1366,48.131959687334756,131,1,0,0,0,0,0,1
0,299.18673178374127,310.2395492115505,2730,9.096619086628909,140,0,0,0,1,0,0,1
0,300.60091770644107,311.09552119808626,1321,67.23513216945159,18,0,0,0,1,0,0,1
2,299.30692984947797,308.62732178358715,1611,35.59111047997605,225,0,0,0,0,0,1,1
0,302.45229252370376,310.26838253099726,1331,45.789620131282504,53,1,0,0,0,0,0,1
0,301.2689675784739,310.353227443946,1255,70.25844031390378,195,0,0,0,0,0,0,1
0,299.70122567304617,309.83619323710764,1256,70.46993512812304,132,0,0,0,1,0,0,1
1,301.63928281087954,309.92857013816865,1309,58.82411706282833,20,0,0,0,0,0,0,1
1,303.0757271004704,312.1009694672938,2688,10.409706745332882,12,0,0,0,1,0,0,1
0,303.1532572549728,312.6338808515629,1364,61.38713810653567,197,0,0,1,0,0,0,1
0,301.68984604695936,311.37187683756747,1284,68.13593841878372,6,0,0,0,1,0,0,1
0,299.3508203942033,308.7556378084593,1302,64.16426717373452,42,0,0,0,0,0,0,1
